#options: 2560x1440 fps=60/1 timebase=1/60 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=18 lookahead_threads=6 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=2436 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:141 out:142 type:b dur:2 cpbdur:2 q:54.58 aq:50.92 tex:10830 mv:16124 misc:6158 imb:184 pmb:1667 smb:12549 d:- ref:0 ;
in:144 out:143 type:P dur:2 cpbdur:2 q:54.67 aq:49.44 tex:21141 mv:18684 misc:7647 imb:1526 pmb:1019 smb:11855 d:- ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:54.64 aq:50.89 tex:7114 mv:10988 misc:5154 imb:91 pmb:1212 smb:13097 d:- ref:0 ;
in:148 out:145 type:P dur:2 cpbdur:2 q:54.71 aq:49.34 tex:47622 mv:24481 misc:6265 imb:5130 pmb:645 smb:8625 d:- ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:54.69 aq:50.53 tex:29715 mv:26356 misc:7305 imb:685 pmb:2459 smb:11256 d:- ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:54.68 aq:50.89 tex:11127 mv:15933 misc:6468 imb:176 pmb:1936 smb:12288 d:- ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:54.70 aq:50.26 tex:25317 mv:21003 misc:6536 imb:521 pmb:2156 smb:11723 d:- ref:0 ;
in:149 out:149 type:P dur:2 cpbdur:2 q:54.86 aq:49.56 tex:24779 mv:14225 misc:6308 imb:1952 pmb:582 smb:11866 d:- ref:0 ;
in:150 out:150 type:P dur:2 cpbdur:2 q:54.95 aq:49.80 tex:22303 mv:12370 misc:6335 imb:1642 pmb:537 smb:12221 d:- ref:0 ;
in:151 out:151 type:P dur:2 cpbdur:2 q:55.01 aq:49.86 tex:29751 mv:14595 misc:5990 imb:2516 pmb:529 smb:11355 d:- ref:0 ;
in:153 out:152 type:P dur:2 cpbdur:2 q:55.08 aq:50.03 tex:35383 mv:15870 misc:6315 imb:2754 pmb:612 smb:11034 d:- ref:0 ;
in:152 out:153 type:b dur:2 cpbdur:2 q:55.05 aq:50.31 tex:22338 mv:14850 misc:5492 imb:530 pmb:1647 smb:12223 d:- ref:0 ;
in:154 out:154 type:P dur:2 cpbdur:2 q:55.14 aq:50.49 tex:22705 mv:11396 misc:6147 imb:1642 pmb:572 smb:12186 d:- ref:0 ;
in:155 out:155 type:P dur:2 cpbdur:2 q:55.14 aq:50.69 tex:17975 mv:11324 misc:6237 imb:1234 pmb:637 smb:12529 d:- ref:0 ;
in:156 out:156 type:P dur:2 cpbdur:2 q:55.14 aq:50.32 tex:22310 mv:12127 misc:6811 imb:1568 pmb:586 smb:12246 d:- ref:0 ;
in:157 out:157 type:P dur:2 cpbdur:2 q:55.12 aq:50.44 tex:17563 mv:11498 misc:6451 imb:1217 pmb:617 smb:12566 d:- ref:0 ;
in:159 out:158 type:P dur:2 cpbdur:2 q:55.12 aq:49.37 tex:36689 mv:16232 misc:8423 imb:2581 pmb:663 smb:11156 d:- ref:0 ;
in:158 out:159 type:b dur:2 cpbdur:2 q:55.12 aq:50.95 tex:11499 mv:10467 misc:5714 imb:139 pmb:1337 smb:12924 d:- ref:0 ;
in:160 out:160 type:P dur:2 cpbdur:2 q:55.17 aq:50.17 tex:23710 mv:12890 misc:7000 imb:1815 pmb:567 smb:12018 d:- ref:0 ;
in:161 out:161 type:P dur:2 cpbdur:2 q:55.19 aq:50.15 tex:20548 mv:11721 misc:6635 imb:1488 pmb:573 smb:12339 d:- ref:0 ;
in:162 out:162 type:P dur:2 cpbdur:2 q:55.17 aq:50.05 tex:20115 mv:11540 misc:6857 imb:1454 pmb:581 smb:12365 d:- ref:0 ;
in:163 out:163 type:P dur:2 cpbdur:2 q:55.23 aq:50.08 tex:23359 mv:13043 misc:7086 imb:1890 pmb:514 smb:11996 d:- ref:0 ;
in:164 out:164 type:P dur:2 cpbdur:2 q:55.30 aq:50.03 tex:19981 mv:12154 misc:6969 imb:1646 pmb:556 smb:12198 d:- ref:0 ;
in:165 out:165 type:P dur:2 cpbdur:2 q:55.31 aq:50.07 tex:21035 mv:12292 misc:6761 imb:1633 pmb:582 smb:12185 d:- ref:0 ;
in:166 out:166 type:P dur:2 cpbdur:2 q:55.34 aq:49.61 tex:23268 mv:12476 misc:6952 imb:1945 pmb:499 smb:11956 d:- ref:0 ;
in:167 out:167 type:P dur:2 cpbdur:2 q:55.36 aq:49.65 tex:19878 mv:11208 misc:6634 imb:1618 pmb:508 smb:12274 d:- ref:0 ;
in:168 out:168 type:P dur:2 cpbdur:2 q:55.36 aq:49.33 tex:25205 mv:13989 misc:6918 imb:2277 pmb:545 smb:11578 d:- ref:0 ;
in:169 out:169 type:P dur:2 cpbdur:2 q:55.38 aq:49.70 tex:22789 mv:12745 misc:6330 imb:1828 pmb:558 smb:12014 d:- ref:0 ;
in:170 out:170 type:P dur:2 cpbdur:2 q:55.40 aq:50.50 tex:22339 mv:12579 misc:6490 imb:1658 pmb:590 smb:12152 d:- ref:0 ;
in:171 out:171 type:P dur:2 cpbdur:2 q:55.40 aq:50.11 tex:22558 mv:13040 misc:6834 imb:1749 pmb:605 smb:12046 d:- ref:0 ;
in:172 out:172 type:P dur:2 cpbdur:2 q:55.40 aq:50.37 tex:18853 mv:11024 misc:6499 imb:1489 pmb:584 smb:12327 d:- ref:0 ;
in:173 out:173 type:P dur:2 cpbdur:2 q:55.39 aq:49.83 tex:23047 mv:13209 misc:6568 imb:2133 pmb:540 smb:11727 d:- ref:0 ;
in:174 out:174 type:P dur:2 cpbdur:2 q:55.39 aq:49.98 tex:19356 mv:11198 misc:6262 imb:1616 pmb:535 smb:12249 d:- ref:0 ;
in:175 out:175 type:P dur:2 cpbdur:2 q:55.37 aq:49.99 tex:18648 mv:10536 misc:6272 imb:1536 pmb:498 smb:12366 d:- ref:0 ;
in:176 out:176 type:P dur:2 cpbdur:2 q:55.38 aq:50.02 tex:18558 mv:10395 misc:6471 imb:1593 pmb:470 smb:12337 d:- ref:0 ;
in:177 out:177 type:P dur:2 cpbdur:2 q:55.34 aq:50.14 tex:15188 mv:10065 misc:6163 imb:1254 pmb:547 smb:12599 d:- ref:0 ;
in:178 out:178 type:P dur:2 cpbdur:2 q:55.33 aq:49.60 tex:19634 mv:11300 misc:6834 imb:1580 pmb:590 smb:12230 d:- ref:0 ;
in:179 out:179 type:P dur:2 cpbdur:2 q:55.32 aq:49.70 tex:17034 mv:10829 misc:6353 imb:1403 pmb:554 smb:12443 d:- ref:0 ;
in:180 out:180 type:P dur:2 cpbdur:2 q:55.31 aq:49.38 tex:17629 mv:10846 misc:6837 imb:1418 pmb:536 smb:12446 d:- ref:0 ;
in:181 out:181 type:P dur:2 cpbdur:2 q:55.30 aq:49.70 tex:19241 mv:9985 misc:6470 imb:1639 pmb:452 smb:12309 d:- ref:0 ;
in:182 out:182 type:P dur:2 cpbdur:2 q:55.30 aq:49.57 tex:17044 mv:10409 misc:6315 imb:1412 pmb:499 smb:12489 d:- ref:0 ;
in:183 out:183 type:P dur:2 cpbdur:2 q:55.29 aq:49.05 tex:19716 mv:10396 misc:6416 imb:1759 pmb:407 smb:12234 d:- ref:0 ;
in:184 out:184 type:P dur:2 cpbdur:2 q:55.29 aq:49.16 tex:15319 mv:10152 misc:6081 imb:1365 pmb:452 smb:12583 d:- ref:0 ;
in:187 out:185 type:P dur:2 cpbdur:2 q:55.28 aq:49.01 tex:20107 mv:11395 misc:6906 imb:2040 pmb:389 smb:11971 d:- ref:0 ;
in:185 out:186 type:B dur:2 cpbdur:2 q:55.29 aq:49.72 tex:10370 mv:11066 misc:5116 imb:213 pmb:1156 smb:13031 d:- ref:0 ;
in:186 out:187 type:b dur:2 cpbdur:2 q:55.28 aq:50.43 tex:9095 mv:8173 misc:4388 imb:187 pmb:897 smb:13316 d:- ref:0 ;
in:188 out:188 type:P dur:2 cpbdur:2 q:55.27 aq:48.94 tex:18323 mv:9950 misc:5695 imb:1603 pmb:365 smb:12432 d:- ref:0 ;
in:189 out:189 type:P dur:2 cpbdur:2 q:55.28 aq:49.06 tex:15981 mv:8877 misc:5438 imb:1292 pmb:391 smb:12717 d:- ref:0 ;
in:190 out:190 type:P dur:2 cpbdur:2 q:55.26 aq:48.83 tex:19119 mv:9311 misc:5322 imb:1492 pmb:360 smb:12548 d:- ref:0 ;
in:194 out:191 type:P dur:2 cpbdur:2 q:55.26 aq:49.00 tex:26311 mv:13851 misc:6510 imb:2966 pmb:475 smb:10959 d:- ref:0 ;
in:192 out:192 type:B dur:2 cpbdur:2 q:55.26 aq:48.71 tex:15055 mv:11135 misc:5146 imb:368 pmb:1219 smb:12813 d:- ref:0 ;
in:191 out:193 type:b dur:2 cpbdur:2 q:55.26 aq:49.96 tex:14359 mv:10456 misc:4305 imb:224 pmb:1219 smb:12957 d:- ref:0 ;
in:193 out:194 type:b dur:2 cpbdur:2 q:55.26 aq:50.18 tex:9378 mv:6741 misc:3785 imb:97 pmb:855 smb:13448 d:- ref:0 ;
in:195 out:195 type:P dur:2 cpbdur:2 q:55.21 aq:49.70 tex:15815 mv:8319 misc:4658 imb:1093 pmb:401 smb:12906 d:- ref:0 ;
in:196 out:196 type:P dur:2 cpbdur:2 q:55.20 aq:49.63 tex:13635 mv:7126 misc:4575 imb:1126 pmb:376 smb:12898 d:- ref:0 ;
in:197 out:197 type:P dur:2 cpbdur:2 q:55.19 aq:49.52 tex:9584 mv:5096 misc:4032 imb:800 pmb:281 smb:13319 d:- ref:0 ;
in:198 out:198 type:P dur:2 cpbdur:2 q:55.18 aq:49.31 tex:8516 mv:5378 misc:4514 imb:794 pmb:251 smb:13355 d:- ref:0 ;
in:199 out:199 type:P dur:2 cpbdur:2 q:55.17 aq:49.83 tex:7341 mv:4378 misc:3953 imb:634 pmb:210 smb:13556 d:- ref:0 ;
in:200 out:200 type:P dur:2 cpbdur:2 q:55.15 aq:49.74 tex:7547 mv:4446 misc:4063 imb:641 pmb:204 smb:13555 d:- ref:0 ;
in:201 out:201 type:P dur:2 cpbdur:2 q:55.14 aq:48.96 tex:7939 mv:4462 misc:4239 imb:725 pmb:175 smb:13500 d:- ref:0 ;
in:204 out:202 type:P dur:2 cpbdur:2 q:55.12 aq:49.33 tex:9919 mv:6284 misc:5189 imb:1068 pmb:242 smb:13090 d:- ref:0 ;
in:202 out:203 type:B dur:2 cpbdur:2 q:55.13 aq:50.15 tex:4108 mv:3942 misc:2846 imb:75 pmb:447 smb:13878 d:- ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:55.13 aq:50.56 tex:4098 mv:3946 misc:2932 imb:87 pmb:431 smb:13882 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:55.06 aq:49.43 tex:11886 mv:7556 misc:5798 imb:1353 pmb:282 smb:12765 d:- ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:55.09 aq:50.18 tex:5510 mv:6647 misc:3891 imb:212 pmb:602 smb:13586 d:- ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:55.11 aq:50.85 tex:3645 mv:3834 misc:2745 imb:61 pmb:434 smb:13905 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:55.07 aq:50.69 tex:4079 mv:4004 misc:2925 imb:84 pmb:452 smb:13864 d:- ref:0 ;
in:209 out:209 type:P dur:2 cpbdur:2 q:55.00 aq:48.91 tex:6333 mv:4100 misc:4039 imb:644 pmb:164 smb:13592 d:- ref:0 ;
in:210 out:210 type:P dur:2 cpbdur:2 q:54.99 aq:49.60 tex:7757 mv:4671 misc:4244 imb:717 pmb:196 smb:13487 d:- ref:0 ;
in:214 out:211 type:P dur:2 cpbdur:2 q:54.98 aq:49.44 tex:20713 mv:10029 misc:6274 imb:1765 pmb:324 smb:12311 d:- ref:0 ;
in:212 out:212 type:B dur:2 cpbdur:2 q:54.99 aq:49.68 tex:8173 mv:9401 misc:4314 imb:353 pmb:751 smb:13296 d:- ref:0 ;
in:211 out:213 type:b dur:2 cpbdur:2 q:54.99 aq:50.20 tex:6492 mv:6500 misc:3472 imb:209 pmb:600 smb:13591 d:- ref:0 ;
in:213 out:214 type:b dur:2 cpbdur:2 q:54.98 aq:49.10 tex:4823 mv:5763 misc:3230 imb:105 pmb:555 smb:13740 d:- ref:0 ;
in:215 out:215 type:P dur:2 cpbdur:2 q:54.86 aq:49.87 tex:10250 mv:6602 misc:4732 imb:880 pmb:289 smb:13231 d:- ref:0 ;
in:216 out:216 type:P dur:2 cpbdur:2 q:54.81 aq:48.61 tex:11178 mv:6985 misc:4861 imb:1189 pmb:238 smb:12973 d:- ref:0 ;
in:217 out:217 type:P dur:2 cpbdur:2 q:54.76 aq:49.26 tex:9877 mv:5678 misc:4077 imb:881 pmb:209 smb:13310 d:- ref:0 ;
in:220 out:218 type:P dur:2 cpbdur:2 q:54.70 aq:48.17 tex:12290 mv:8826 misc:6676 imb:1389 pmb:341 smb:12670 d:- ref:0 ;
in:218 out:219 type:B dur:2 cpbdur:2 q:54.74 aq:49.50 tex:3354 mv:4066 misc:2732 imb:104 pmb:377 smb:13919 d:- ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:54.72 aq:48.21 tex:2845 mv:3568 misc:2691 imb:82 pmb:338 smb:13980 d:- ref:0 ;
in:221 out:221 type:P dur:2 cpbdur:2 q:54.55 aq:49.16 tex:5290 mv:4281 misc:4365 imb:660 pmb:165 smb:13575 d:- ref:0 ;
in:222 out:222 type:P dur:2 cpbdur:2 q:54.49 aq:48.69 tex:4535 mv:3813 misc:3956 imb:512 pmb:180 smb:13708 d:- ref:0 ;
in:223 out:223 type:P dur:2 cpbdur:2 q:54.44 aq:48.73 tex:5478 mv:4360 misc:4162 imb:606 pmb:177 smb:13617 d:- ref:0 ;
in:224 out:224 type:P dur:2 cpbdur:2 q:54.39 aq:48.45 tex:4561 mv:3376 misc:3551 imb:485 pmb:149 smb:13766 d:- ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:54.33 aq:48.61 tex:10867 mv:8287 misc:5982 imb:1323 pmb:325 smb:12752 d:- ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:54.36 aq:49.01 tex:3113 mv:4579 misc:3092 imb:162 pmb:405 smb:13833 d:- ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:54.38 aq:49.39 tex:1611 mv:2647 misc:2014 imb:61 pmb:229 smb:14110 d:- ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:54.35 aq:50.05 tex:2113 mv:2674 misc:2181 imb:73 pmb:248 smb:14079 d:- ref:0 ;
in:231 out:229 type:P dur:2 cpbdur:2 q:54.14 aq:47.64 tex:14033 mv:8877 misc:5954 imb:1387 pmb:380 smb:12633 d:- ref:0 ;
in:229 out:230 type:B dur:2 cpbdur:2 q:54.27 aq:49.31 tex:3171 mv:3489 misc:2676 imb:83 pmb:360 smb:13957 d:- ref:0 ;
in:230 out:231 type:b dur:2 cpbdur:2 q:54.20 aq:49.35 tex:3960 mv:3237 misc:2403 imb:70 pmb:447 smb:13883 d:- ref:0 ;
in:233 out:232 type:P dur:2 cpbdur:2 q:54.00 aq:48.49 tex:19296 mv:9977 misc:5343 imb:1343 pmb:428 smb:12629 d:- ref:0 ;
in:232 out:233 type:b dur:2 cpbdur:2 q:54.07 aq:49.71 tex:6754 mv:5670 misc:3024 imb:142 pmb:612 smb:13646 d:- ref:0 ;
in:234 out:234 type:P dur:2 cpbdur:2 q:53.94 aq:47.21 tex:14971 mv:8486 misc:4583 imb:991 pmb:388 smb:13021 d:- ref:0 ;
in:236 out:235 type:P dur:2 cpbdur:2 q:53.90 aq:48.20 tex:17050 mv:10156 misc:5258 imb:1492 pmb:426 smb:12482 d:- ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:53.92 aq:48.63 tex:8018 mv:5990 misc:3088 imb:146 pmb:685 smb:13569 d:- ref:0 ;
in:237 out:237 type:P dur:2 cpbdur:2 q:53.81 aq:48.15 tex:9336 mv:6496 misc:4376 imb:785 pmb:337 smb:13278 d:- ref:0 ;
in:238 out:238 type:P dur:2 cpbdur:2 q:53.74 aq:48.02 tex:13038 mv:7525 misc:4325 imb:1136 pmb:306 smb:12958 d:- ref:0 ;
in:239 out:239 type:P dur:2 cpbdur:2 q:53.70 aq:48.08 tex:7531 mv:5586 misc:3675 imb:717 pmb:262 smb:13421 d:- ref:0 ;
in:240 out:240 type:P dur:2 cpbdur:2 q:53.65 aq:47.25 tex:6274 mv:4470 misc:3728 imb:681 pmb:213 smb:13506 d:- ref:0 ;
in:241 out:241 type:P dur:2 cpbdur:2 q:53.60 aq:47.77 tex:5080 mv:4431 misc:3929 imb:620 pmb:183 smb:13597 d:- ref:0 ;
in:242 out:242 type:P dur:2 cpbdur:2 q:53.55 aq:47.62 tex:4141 mv:3836 misc:3631 imb:476 pmb:183 smb:13741 d:- ref:0 ;
in:243 out:243 type:P dur:2 cpbdur:2 q:53.51 aq:47.56 tex:4085 mv:3594 misc:3417 imb:438 pmb:176 smb:13786 d:- ref:0 ;
in:244 out:244 type:P dur:2 cpbdur:2 q:53.46 aq:47.84 tex:4639 mv:4234 misc:3535 imb:538 pmb:186 smb:13676 d:- ref:0 ;
in:245 out:245 type:P dur:2 cpbdur:2 q:53.40 aq:47.50 tex:3811 mv:3505 misc:3284 imb:446 pmb:158 smb:13796 d:- ref:0 ;
in:246 out:246 type:P dur:2 cpbdur:2 q:53.33 aq:46.97 tex:5672 mv:4201 misc:3983 imb:617 pmb:182 smb:13601 d:- ref:0 ;
in:247 out:247 type:P dur:2 cpbdur:2 q:53.31 aq:47.02 tex:3182 mv:2825 misc:2985 imb:365 pmb:142 smb:13893 d:- ref:0 ;
in:248 out:248 type:P dur:2 cpbdur:2 q:53.25 aq:47.51 tex:3924 mv:3440 misc:3444 imb:475 pmb:146 smb:13779 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:53.20 aq:47.07 tex:3966 mv:3104 misc:3274 imb:424 pmb:128 smb:13848 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:51.11 aq:44.91 tex:96781 mv:44152 misc:339 imb:14400 pmb:0 smb:0 d:- ref:;
in:251 out:251 type:P dur:2 cpbdur:2 q:53.31 aq:47.38 tex:1591 mv:1764 misc:1685 imb:211 pmb:74 smb:14115 d:- ref:0 ;
in:252 out:252 type:P dur:2 cpbdur:2 q:53.29 aq:47.66 tex:1500 mv:1773 misc:1719 imb:204 pmb:86 smb:14110 d:- ref:0 ;
in:253 out:253 type:P dur:2 cpbdur:2 q:53.27 aq:46.74 tex:3381 mv:2254 misc:2045 imb:351 pmb:94 smb:13955 d:- ref:0 ;
in:254 out:254 type:P dur:2 cpbdur:2 q:53.25 aq:47.18 tex:6915 mv:3106 misc:2443 imb:657 pmb:128 smb:13615 d:- ref:0 ;
in:255 out:255 type:P dur:2 cpbdur:2 q:53.22 aq:47.87 tex:10121 mv:4673 misc:2782 imb:750 pmb:187 smb:13463 d:- ref:0 ;
in:256 out:256 type:P dur:2 cpbdur:2 q:53.20 aq:47.71 tex:20462 mv:8605 misc:3189 imb:1608 pmb:243 smb:12549 d:- ref:0 ;
in:258 out:257 type:P dur:2 cpbdur:2 q:53.17 aq:47.29 tex:31071 mv:13813 misc:3948 imb:2267 pmb:477 smb:11656 d:- ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:53.18 aq:47.85 tex:17854 mv:15436 misc:3830 imb:556 pmb:1157 smb:12687 d:- ref:0 ;
in:259 out:259 type:P dur:2 cpbdur:2 q:53.08 aq:46.84 tex:15164 mv:9765 misc:4127 imb:1023 pmb:451 smb:12926 d:- ref:0 ;
in:261 out:260 type:P dur:2 cpbdur:2 q:53.03 aq:46.07 tex:19419 mv:10867 misc:4402 imb:1506 pmb:398 smb:12496 d:- ref:0 ;
in:260 out:261 type:b dur:2 cpbdur:2 q:53.06 aq:47.11 tex:7979 mv:9441 misc:3404 imb:174 pmb:855 smb:13371 d:- ref:0 ;
in:264 out:262 type:P dur:2 cpbdur:2 q:52.94 aq:46.77 tex:22212 mv:12625 misc:4107 imb:1652 pmb:416 smb:12332 d:- ref:0 ;
in:262 out:263 type:B dur:2 cpbdur:2 q:53.00 aq:45.97 tex:6477 mv:8224 misc:3539 imb:177 pmb:780 smb:13443 d:- ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:52.97 aq:47.04 tex:6119 mv:7623 misc:3306 imb:134 pmb:791 smb:13475 d:- ref:0 ;
in:265 out:265 type:P dur:2 cpbdur:2 q:52.79 aq:46.51 tex:13627 mv:9535 misc:4414 imb:807 pmb:478 smb:13115 d:- ref:0 ;
in:266 out:266 type:P dur:2 cpbdur:2 q:52.74 aq:46.40 tex:28350 mv:13601 misc:4913 imb:1897 pmb:493 smb:12010 d:- ref:0 ;
in:267 out:267 type:P dur:2 cpbdur:2 q:52.69 aq:45.86 tex:15326 mv:11278 misc:5044 imb:1019 pmb:585 smb:12796 d:- ref:0 ;
in:268 out:268 type:P dur:2 cpbdur:2 q:52.68 aq:46.84 tex:17084 mv:11671 misc:4933 imb:1055 pmb:571 smb:12774 d:- ref:0 ;
in:269 out:269 type:P dur:2 cpbdur:2 q:52.62 aq:47.18 tex:13145 mv:10581 misc:4898 imb:835 pmb:573 smb:12992 d:- ref:0 ;
in:270 out:270 type:P dur:2 cpbdur:2 q:52.55 aq:46.74 tex:12330 mv:10019 misc:4987 imb:681 pmb:637 smb:13082 d:- ref:0 ;
in:271 out:271 type:P dur:2 cpbdur:2 q:52.49 aq:47.25 tex:11052 mv:9928 misc:4948 imb:722 pmb:589 smb:13089 d:- ref:0 ;
in:272 out:272 type:P dur:2 cpbdur:2 q:52.44 aq:47.45 tex:10182 mv:8726 misc:4620 imb:570 pmb:570 smb:13260 d:- ref:0 ;
in:273 out:273 type:P dur:2 cpbdur:2 q:52.39 aq:46.57 tex:9078 mv:8667 misc:4735 imb:540 pmb:608 smb:13252 d:- ref:0 ;
in:274 out:274 type:P dur:2 cpbdur:2 q:52.37 aq:47.13 tex:12866 mv:10548 misc:5234 imb:861 pmb:600 smb:12939 d:- ref:0 ;
in:275 out:275 type:P dur:2 cpbdur:2 q:52.38 aq:47.87 tex:10507 mv:9749 misc:4936 imb:711 pmb:622 smb:13067 d:- ref:0 ;
in:276 out:276 type:P dur:2 cpbdur:2 q:52.38 aq:46.70 tex:14671 mv:11802 misc:5783 imb:1039 pmb:629 smb:12732 d:- ref:0 ;
in:277 out:277 type:P dur:2 cpbdur:2 q:52.37 aq:47.16 tex:10377 mv:9806 misc:5097 imb:731 pmb:613 smb:13056 d:- ref:0 ;
in:280 out:278 type:P dur:2 cpbdur:2 q:52.36 aq:45.56 tex:26195 mv:16411 misc:7370 imb:2260 pmb:681 smb:11459 d:- ref:0 w:5,31,1,6,64,0,57,14 ;
in:278 out:279 type:B dur:2 cpbdur:2 q:52.37 aq:47.06 tex:6718 mv:10606 misc:4860 imb:284 pmb:984 smb:13132 d:- ref:0 ;
in:279 out:280 type:b dur:2 cpbdur:2 q:52.37 aq:46.78 tex:8214 mv:11233 misc:5281 imb:368 pmb:1038 smb:12994 d:- ref:0 ;
in:282 out:281 type:P dur:2 cpbdur:2 q:52.33 aq:45.43 tex:22736 mv:14337 misc:6671 imb:1967 pmb:568 smb:11865 d:- ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:52.35 aq:47.64 tex:7546 mv:11678 misc:4600 imb:326 pmb:971 smb:13103 d:- ref:0 ;
in:283 out:283 type:P dur:2 cpbdur:2 q:52.29 aq:45.77 tex:14133 mv:10887 misc:5476 imb:1058 pmb:566 smb:12776 d:- ref:0 ;
in:284 out:284 type:P dur:2 cpbdur:2 q:52.30 aq:45.12 tex:19548 mv:12772 misc:6280 imb:1719 pmb:542 smb:12139 d:- ref:0 ;
in:288 out:285 type:P dur:2 cpbdur:2 q:52.31 aq:44.59 tex:33813 mv:15760 misc:5899 imb:2727 pmb:428 smb:11245 d:- ref:0 ;
in:286 out:286 type:B dur:2 cpbdur:2 q:52.31 aq:44.20 tex:12110 mv:14551 misc:5523 imb:563 pmb:1178 smb:12659 d:- ref:0 ;
in:285 out:287 type:b dur:2 cpbdur:2 q:52.30 aq:45.69 tex:7200 mv:11392 misc:4664 imb:371 pmb:994 smb:13035 d:- ref:0 ;
in:287 out:288 type:b dur:2 cpbdur:2 q:52.31 aq:47.29 tex:7077 mv:8917 misc:3686 imb:178 pmb:825 smb:13397 d:- ref:0 ;
in:289 out:289 type:P dur:2 cpbdur:2 q:52.26 aq:45.49 tex:11727 mv:8458 misc:4983 imb:748 pmb:509 smb:13143 d:- ref:0 ;
in:291 out:290 type:P dur:2 cpbdur:2 q:52.23 aq:44.66 tex:17203 mv:11877 misc:5800 imb:1363 pmb:554 smb:12483 d:- ref:0 ;
in:290 out:291 type:b dur:2 cpbdur:2 q:52.24 aq:47.52 tex:6026 mv:6923 misc:3539 imb:120 pmb:776 smb:13504 d:- ref:0 ;
in:292 out:292 type:P dur:2 cpbdur:2 q:52.19 aq:45.23 tex:12761 mv:9625 misc:5166 imb:860 pmb:515 smb:13025 d:- ref:0 ;
in:294 out:293 type:P dur:2 cpbdur:2 q:52.16 aq:44.82 tex:34878 mv:16391 misc:5067 imb:2594 pmb:483 smb:11323 d:- ref:0 ;
in:293 out:294 type:b dur:2 cpbdur:2 q:52.18 aq:48.34 tex:8726 mv:9547 misc:4231 imb:233 pmb:1058 smb:13109 d:- ref:0 ;
in:296 out:295 type:P dur:2 cpbdur:2 q:52.12 aq:45.97 tex:40453 mv:17375 misc:4988 imb:2715 pmb:510 smb:11175 d:- ref:0 ;
in:295 out:296 type:b dur:2 cpbdur:2 q:52.14 aq:46.60 tex:10179 mv:10271 misc:4198 imb:224 pmb:1133 smb:13043 d:- ref:0 ;
in:297 out:297 type:P dur:2 cpbdur:2 q:52.09 aq:45.75 tex:18065 mv:11553 misc:5022 imb:1007 pmb:598 smb:12795 d:- ref:0 ;
in:298 out:298 type:P dur:2 cpbdur:2 q:52.07 aq:47.90 tex:15924 mv:10686 misc:4990 imb:941 pmb:580 smb:12879 d:- ref:0 ;
in:299 out:299 type:P dur:2 cpbdur:2 q:52.06 aq:46.60 tex:17967 mv:12280 misc:5377 imb:1082 pmb:638 smb:12680 d:- ref:0 ;
in:300 out:300 type:P dur:2 cpbdur:2 q:52.05 aq:44.58 tex:16318 mv:11279 misc:5819 imb:923 pmb:646 smb:12831 d:- ref:0 ;
in:301 out:301 type:P dur:2 cpbdur:2 q:52.04 aq:46.59 tex:16690 mv:12221 misc:5785 imb:943 pmb:716 smb:12741 d:- ref:0 ;
in:302 out:302 type:P dur:2 cpbdur:2 q:52.03 aq:46.55 tex:11148 mv:7987 misc:4817 imb:528 pmb:598 smb:13274 d:- ref:0 ;
in:303 out:303 type:P dur:2 cpbdur:2 q:52.04 aq:46.18 tex:10244 mv:7949 misc:4759 imb:475 pmb:629 smb:13296 d:- ref:0 ;
